step,time,kinetic,potential,total,Px,Py
14950,29.9,0.238038,-0.258301,-0.0202632,-2.05131e-16,-1.97108e-16
15000,30,0.236417,-0.25668,-0.0202632,-2.086e-16,-2.03938e-16
15050,30.1,0.235075,-0.255338,-0.0202632,-2.10769e-16,-1.82363e-16
15100,30.2,0.234035,-0.254298,-0.0202632,-2.15214e-16,-2.00632e-16
15150,30.3,0.233385,-0.253649,-0.0202632,-2.20527e-16,-2.1333e-16
15200,30.4,0.233179,-0.253443,-0.0202632,-2.3332e-16,-2.14482e-16
15250,30.5,0.233615,-0.253878,-0.0202632,-2.34513e-16,-2.18141e-16
15300,30.6,0.234548,-0.254811,-0.0202632,-2.38091e-16,-2.24213e-16
15350,30.7,0.236264,-0.256527,-0.0202632,-2.31423e-16,-2.36573e-16
15400,30.8,0.2387,-0.258963,-0.0202632,-2.49068e-16,-2.22912e-16
15450,30.9,0.241179,-0.261442,-0.0202632,-2.5331e-16,-2.27032e-16
15500,31,0.243198,-0.263462,-0.0202632,-2.4999e-16,-2.28116e-16
15550,31.1,0.244537,-0.2648,-0.0202632,-2.37169e-16,-2.25514e-16
15600,31.2,0.245284,-0.265547,-0.0202632,-2.34621e-16,-2.2855e-16
15650,31.3,0.245587,-0.26585,-0.0202632,-2.48824e-16,-2.11636e-16
15700,31.4,0.245227,-0.26549,-0.0202632,-2.57281e-16,-2.17708e-16
15750,31.5,0.244516,-0.264779,-0.0202632,-2.57823e-16,-2.08384e-16
15800,31.6,0.243773,-0.264036,-0.0202632,-2.38091e-16,-2.23996e-16
15850,31.7,0.243051,-0.263314,-0.0202632,-2.51101e-16,-2.05782e-16
15900,31.8,0.242621,-0.262884,-0.0202632,-2.60425e-16,-2.09251e-16
15950,31.9,0.242699,-0.262962,-0.0202632,-2.53486e-16,-2.04589e-16
16000,32,0.24326,-0.263523,-0.0202632,-2.51535e-16,-1.95698e-16
