step,time,kinetic,potential,total,Px,Py,Pz,Lx,Ly,Lz
31620,158.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31640,158.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31660,158.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31680,158.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31700,158.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31720,158.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31740,158.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31760,158.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31780,158.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31800,159,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31820,159.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31840,159.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31860,159.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31880,159.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31900,159.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31920,159.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31940,159.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31960,159.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
31980,159.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32000,160,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32020,160.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32040,160.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32060,160.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32080,160.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32100,160.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32120,160.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32140,160.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32160,160.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32180,160.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
32200,161,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32220,161.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32240,161.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32260,161.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32280,161.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32300,161.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32320,161.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32340,161.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32360,161.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32380,161.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32400,162,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32420,162.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32440,162.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32460,162.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32480,162.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32500,162.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32520,162.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32540,162.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32560,162.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32580,162.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32600,163,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32620,163.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32640,163.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32660,163.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32680,163.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32700,163.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32720,163.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32740,163.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32760,163.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32780,163.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32800,164,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32820,164.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32840,164.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32860,164.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32880,164.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32900,164.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32920,164.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32940,164.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32960,164.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
32980,164.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33000,165,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33020,165.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33040,165.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33060,165.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33080,165.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33100,165.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33120,165.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33140,165.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
33160,165.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33180,165.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33200,166,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33220,166.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33240,166.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33260,166.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33280,166.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33300,166.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33320,166.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33340,166.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33360,166.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33380,166.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33400,167,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33420,167.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33440,167.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33460,167.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33480,167.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33500,167.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33520,167.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33540,167.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33560,167.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33580,167.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33600,168,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33620,168.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33640,168.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33660,168.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33680,168.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33700,168.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33720,168.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33740,168.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33760,168.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
33780,168.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33800,169,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33820,169.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33840,169.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33860,169.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33880,169.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33900,169.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33920,169.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33940,169.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33960,169.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
33980,169.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
34000,170,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
34020,170.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
34040,170.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
34060,170.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
34080,170.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
34100,170.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34120,170.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34140,170.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34160,170.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34180,170.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34200,171,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34220,171.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34240,171.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34260,171.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34280,171.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34300,171.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34320,171.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34340,171.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34360,171.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34380,171.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34400,172,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34420,172.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34440,172.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34460,172.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34480,172.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34500,172.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34520,172.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34540,172.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34560,172.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34580,172.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34600,173,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34620,173.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34640,173.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34660,173.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34680,173.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34700,173.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
34720,173.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34740,173.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34760,173.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34780,173.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34800,174,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34820,174.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34840,174.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34860,174.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34880,174.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34900,174.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34920,174.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34940,174.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34960,174.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
34980,174.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35000,175,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35020,175.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35040,175.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35060,175.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35080,175.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35100,175.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35120,175.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35140,175.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35160,175.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35180,175.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35200,176,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35220,176.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35240,176.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35260,176.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35280,176.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35300,176.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35320,176.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35340,176.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35360,176.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35380,176.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35400,177,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35420,177.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35440,177.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35460,177.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35480,177.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35500,177.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35520,177.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35540,177.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35560,177.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35580,177.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35600,178,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35620,178.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35640,178.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35660,178.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
35680,178.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35700,178.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35720,178.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35740,178.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35760,178.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35780,178.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35800,179,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35820,179.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35840,179.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35860,179.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35880,179.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35900,179.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35920,179.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35940,179.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35960,179.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
35980,179.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36000,180,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36020,180.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36040,180.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36060,180.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36080,180.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36100,180.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36120,180.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36140,180.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36160,180.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36180,180.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36200,181,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36220,181.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36240,181.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36260,181.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36280,181.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36300,181.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36320,181.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36340,181.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36360,181.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36380,181.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36400,182,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36420,182.1,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36440,182.2,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36460,182.3,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36480,182.4,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36500,182.5,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36520,182.6,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36540,182.7,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36560,182.8,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36580,182.9,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36600,183,0.249998,-0.499998,-0.25,0,0,0,0.646508,-0.564642,0.513037
36620,183.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36640,183.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36660,183.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36680,183.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36700,183.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36720,183.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36740,183.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36760,183.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36780,183.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36800,184,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36820,184.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36840,184.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36860,184.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36880,184.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36900,184.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36920,184.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36940,184.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36960,184.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
36980,184.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37000,185,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37020,185.1,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37040,185.2,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37060,185.3,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37080,185.4,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37100,185.5,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37120,185.6,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37140,185.7,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37160,185.8,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37180,185.9,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37200,186,0.249999,-0.499999,-0.25,0,0,0,0.646508,-0.564642,0.513037
37220,186.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37240,186.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37260,186.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37280,186.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37300,186.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37320,186.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37340,186.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37360,186.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37380,186.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37400,187,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37420,187.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37440,187.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37460,187.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37480,187.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37500,187.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37520,187.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37540,187.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37560,187.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37580,187.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37600,188,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37620,188.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37640,188.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37660,188.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37680,188.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37700,188.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37720,188.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37740,188.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37760,188.8,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37780,188.9,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37800,189,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37820,189.1,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37840,189.2,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37860,189.3,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37880,189.4,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37900,189.5,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37920,189.6,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
37940,189.7,0.25,-0.5,-0.25,0,0,0,0.646508,-0.564642,0.513037
