step,time,id,x,y,vx,vy
18020,90.1,0,-0.638995,-0.769214,0.543906,-0.451831
18020,90.1,1,0.638995,0.769214,-0.543906,0.451831
18040,90.2,0,-0.583053,-0.812437,0.574469,-0.412274
18040,90.2,1,0.583053,0.812437,-0.574469,0.412274
18060,90.3,0,-0.524197,-0.8516,0.602161,-0.370658
18060,90.3,1,0.524197,0.8516,-0.602161,0.370658
18080,90.4,0,-0.462721,-0.886507,0.626843,-0.327188
18080,90.4,1,0.462721,0.886507,-0.626843,0.327188
18100,90.5,0,-0.398932,-0.916983,0.648393,-0.282083
18100,90.5,1,0.398932,0.916983,-0.648393,0.282083
18120,90.6,0,-0.33315,-0.942877,0.666702,-0.235569
18120,90.6,1,0.33315,0.942877,-0.666702,0.235569
18140,90.7,0,-0.265703,-0.964058,0.681679,-0.187877
18140,90.7,1,0.265703,0.964058,-0.681679,0.187877
18160,90.8,0,-0.196927,-0.980421,0.693249,-0.139247
18160,90.8,1,0.196927,0.980421,-0.693249,0.139247
18180,90.9,0,-0.127168,-0.991884,0.701355,-0.08992
18180,90.9,1,0.127168,0.991884,-0.701355,0.08992
18200,91,0,-0.0567731,-0.99839,0.705955,-0.040144
18200,91,1,0.0567731,0.99839,-0.705955,0.040144
18220,91.1,0,0.0139057,-0.999906,0.707027,0.00983261
18220,91.1,1,-0.0139057,0.999906,-0.707027,-0.00983261
18240,91.2,0,0.0845149,-0.996425,0.704566,0.0597601
18240,91.2,1,-0.0845149,0.996425,-0.704566,-0.0597601
18260,91.3,0,0.154702,-0.987964,0.698583,0.109389
18260,91.3,1,-0.154702,0.987964,-0.698583,-0.109389
18280,91.4,0,0.224115,-0.974566,0.689109,0.158471
18280,91.4,1,-0.224115,0.974566,-0.689109,-0.158471
18300,91.5,0,0.292409,-0.956296,0.676191,0.206761
18300,91.5,1,-0.292409,0.956296,-0.676191,-0.206761
18320,91.6,0,0.359241,-0.933248,0.659894,0.254018
18320,91.6,1,-0.359241,0.933248,-0.659894,-0.254018
18340,91.7,0,0.424278,-0.905535,0.640298,0.300005
18340,91.7,1,-0.424278,0.905535,-0.640298,-0.300005
18360,91.8,0,0.487194,-0.873297,0.617502,0.344493
18360,91.8,1,-0.487194,0.873297,-0.617502,-0.344493
18380,91.9,0,0.547676,-0.836694,0.591621,0.387259
18380,91.9,1,-0.547676,0.836694,-0.591621,-0.387259
18400,92,0,0.60542,-0.795909,0.562782,0.42809
18400,92,1,-0.60542,0.795909,-0.562782,-0.42809
18420,92.1,0,0.660139,-0.751147,0.531131,0.466782
18420,92.1,1,-0.660139,0.751147,-0.531131,-0.466782
18440,92.2,0,0.711558,-0.70263,0.496825,0.50314
18440,92.2,1,-0.711558,0.70263,-0.496825,-0.50314
18460,92.3,0,0.759421,-0.650602,0.460037,0.536984
18460,92.3,1,-0.759421,0.650602,-0.460037,-0.536984
18480,92.4,0,0.803489,-0.595323,0.420949,0.568144
18480,92.4,1,-0.803489,0.595323,-0.420949,-0.568144
18500,92.5,0,0.843541,-0.537068,0.379757,0.596465
18500,92.5,1,-0.843541,0.537068,-0.379757,-0.596465
18520,92.6,0,0.879377,-0.476129,0.336667,0.621805
18520,92.6,1,-0.879377,0.476129,-0.336667,-0.621805
18540,92.7,0,0.910819,-0.412811,0.291895,0.644037
18540,92.7,1,-0.910819,0.412811,-0.291895,-0.644037
18560,92.8,0,0.937708,-0.347429,0.245664,0.66305
18560,92.8,1,-0.937708,0.347429,-0.245664,-0.66305
18580,92.9,0,0.959911,-0.280311,0.198205,0.67875
18580,92.9,1,-0.959911,0.280311,-0.198205,-0.67875
18600,93,0,0.977316,-0.211792,0.149756,0.691057
18600,93,1,-0.977316,0.211792,-0.149756,-0.691057
18620,93.1,0,0.989837,-0.142214,0.100558,0.699911
18620,93.1,1,-0.989837,0.142214,-0.100558,-0.699911
18640,93.2,0,0.997411,-0.0719259,0.0508572,0.705266
18640,93.2,1,-0.997411,0.0719259,-0.0508572,-0.705266
18660,93.3,0,1,-0.0012782,0.000902541,0.707097
18660,93.3,1,-1,0.0012782,-0.000902541,-0.707097
18680,93.4,0,0.997591,0.0693759,-0.0490567,0.705394
18680,93.4,1,-0.997591,-0.0693759,0.0490567,-0.705394
18700,93.5,0,0.990197,0.139683,-0.0987708,0.700165
18700,93.5,1,-0.990197,-0.139683,0.0987708,-0.700165
18720,93.6,0,0.977853,0.209293,-0.147991,0.691437
18720,93.6,1,-0.977853,-0.209293,0.147991,-0.691437
18740,93.7,0,0.960623,0.277856,-0.196472,0.679254
18740,93.7,1,-0.960623,-0.277856,0.196472,-0.679254
18760,93.8,0,0.938592,0.345031,-0.243971,0.663676
18760,93.8,1,-0.938592,-0.345031,0.243971,-0.663676
18780,93.9,0,0.911869,0.410481,-0.290251,0.644781
18780,93.9,1,-0.911869,-0.410481,0.290251,-0.644781
18800,94,0,0.88059,0.473879,-0.33508,0.622663
18800,94,1,-0.88059,-0.473879,0.33508,-0.622663
18820,94.1,0,0.844909,0.53491,-0.378234,0.597433
18820,94.1,1,-0.844909,-0.53491,0.378234,-0.597433
18840,94.2,0,0.805006,0.593267,-0.419498,0.569218
18840,94.2,1,-0.805006,-0.593267,0.419498,-0.569218
18860,94.3,0,0.761079,0.648659,-0.458665,0.538158
18860,94.3,1,-0.761079,-0.648659,0.458665,-0.538158
18880,94.4,0,0.713349,0.700809,-0.49554,0.504408
18880,94.4,1,-0.713349,-0.700809,0.49554,-0.504408
18900,94.5,0,0.662054,0.749457,-0.529939,0.468137
18900,94.5,1,-0.662054,-0.749457,0.529939,-0.468137
18920,94.6,0,0.607449,0.794359,-0.561689,0.429527
18920,94.6,1,-0.607449,-0.794359,0.561689,-0.429527
18940,94.7,0,0.549809,0.83529,-0.590632,0.388769
18940,94.7,1,-0.549809,-0.83529,0.590632,-0.388769
18960,94.8,0,0.489421,0.872048,-0.616623,0.346069
18960,94.8,1,-0.489421,-0.872048,0.616623,-0.346069
18980,94.9,0,0.426587,0.904447,-0.639532,0.30164
18980,94.9,1,-0.426587,-0.904447,0.639532,-0.30164
19000,95,0,0.361621,0.932326,-0.659245,0.255702
19000,95,1,-0.361621,-0.932326,0.659245,-0.255702
19020,95.1,0,0.294848,0.955545,-0.675663,0.208487
19020,95.1,1,-0.294848,-0.955545,0.675663,-0.208487
19040,95.2,0,0.226601,0.973988,-0.688704,0.16023
19040,95.2,1,-0.226601,-0.973988,0.688704,-0.16023
19060,95.3,0,0.157221,0.987564,-0.698303,0.111172
19060,95.3,1,-0.157221,-0.987564,0.698303,-0.111172
19080,95.4,0,0.0870563,0.996204,-0.704413,0.0615587
19080,95.4,1,-0.0870563,-0.996204,0.704413,-0.0615587
19100,95.5,0,0.0164561,0.999866,-0.707001,0.0116375
19100,95.5,1,-0.0164561,-0.999866,0.707001,-0.0116375
19120,95.6,0,-0.0542265,0.99853,-0.706057,-0.0383418
19120,95.6,1,0.0542265,-0.99853,0.706057,0.0383418
19140,95.7,0,-0.124638,0.992204,-0.701583,-0.0881295
19140,95.7,1,0.124638,-0.992204,0.701583,0.0881295
19160,95.8,0,-0.194427,0.980919,-0.693604,-0.137477
19160,95.8,1,0.194427,-0.980919,0.693604,0.137477
19180,95.9,0,-0.263243,0.964731,-0.682158,-0.186137
19180,95.9,1,0.263243,-0.964731,0.682158,0.186137
19200,96,0,-0.330745,0.943722,-0.667302,-0.233867
19200,96,1,0.330745,-0.943722,0.667302,0.233867
19220,96.1,0,-0.396593,0.917997,-0.649112,-0.280428
19220,96.1,1,0.396593,-0.917997,0.649112,0.280428
19240,96.2,0,-0.460459,0.887683,-0.627677,-0.325587
19240,96.2,1,0.460459,-0.887683,0.627677,0.325587
19260,96.3,0,-0.522024,0.852933,-0.603105,-0.369119
19260,96.3,1,0.522024,-0.852933,0.603105,0.369119
19280,96.4,0,-0.58098,0.813921,-0.57552,-0.410807
19280,96.4,1,0.58098,-0.813921,0.57552,0.410807
19300,96.5,0,-0.637032,0.77084,-0.545058,-0.450441
19300,96.5,1,0.637032,-0.77084,0.545058,0.450441
19320,96.6,0,-0.689901,0.723907,-0.511872,-0.487824
19320,96.6,1,0.689901,-0.723907,0.511872,0.487824
19340,96.7,0,-0.739322,0.673357,-0.476127,-0.522769
19340,96.7,1,0.739322,-0.673357,0.476127,0.522769
19360,96.8,0,-0.785047,0.619441,-0.438003,-0.555102
19360,96.8,1,0.785047,-0.619441,0.438003,0.555102
19380,96.9,0,-0.826849,0.562429,-0.39769,-0.58466
19380,96.9,1,0.826849,-0.562429,0.39769,0.58466
19400,97,0,-0.864519,0.502606,-0.35539,-0.611296
19400,97,1,0.864519,-0.502606,0.35539,0.611296
19420,97.1,0,-0.897868,0.440271,-0.311313,-0.634877
19420,97.1,1,0.897868,-0.440271,0.311313,0.634877
19440,97.2,0,-0.92673,0.375736,-0.265681,-0.655285
19440,97.2,1,0.92673,-0.375736,0.265681,0.655285
19460,97.3,0,-0.95096,0.309323,-0.21872,-0.672418
19460,97.3,1,0.95096,-0.309323,0.21872,0.672418
19480,97.4,0,-0.970438,0.241364,-0.170667,-0.68619
19480,97.4,1,0.970438,-0.241364,0.170667,0.68619
19500,97.5,0,-0.985065,0.172199,-0.121761,-0.696533
19500,97.5,1,0.985065,-0.172199,0.121761,0.696533
19520,97.6,0,-0.99477,0.102173,-0.0722457,-0.703395
19520,97.6,1,0.99477,-0.102173,0.0722457,0.703395
19540,97.7,0,-0.999502,0.0316368,-0.0223697,-0.706742
19540,97.7,1,0.999502,-0.0316368,0.0223697,0.706742
19560,97.8,0,-0.99924,-0.0390577,0.0276181,-0.706556
19560,97.8,1,0.99924,0.0390577,-0.0276181,0.706556
19580,97.9,0,-0.993983,-0.109557,0.0774678,-0.702839
19580,97.9,1,0.993983,0.109557,-0.0774678,0.702839
19600,98,0,-0.983759,-0.179509,0.12693,-0.69561
19600,98,1,0.983759,0.179509,-0.12693,0.69561
19620,98.1,0,-0.968618,-0.248563,0.175759,-0.684904
19620,98.1,1,0.968618,0.248563,-0.175759,0.684904
19640,98.2,0,-0.948637,-0.316376,0.223709,-0.670775
19640,98.2,1,0.948637,0.316376,-0.223709,0.670775
19660,98.3,0,-0.923914,-0.382607,0.27054,-0.653294
19660,98.3,1,0.923914,0.382607,-0.27054,0.653294
19680,98.4,0,-0.894574,-0.446926,0.31602,-0.632548
19680,98.4,1,0.894574,0.446926,-0.31602,0.632548
19700,98.5,0,-0.860762,-0.509011,0.35992,-0.60864
19700,98.5,1,0.860762,0.509011,-0.35992,0.60864
19720,98.6,0,-0.822649,-0.568553,0.402022,-0.58169
19720,98.6,1,0.822649,0.568553,-0.402022,0.58169
19740,98.7,0,-0.780425,-0.625253,0.442114,-0.551834
19740,98.7,1,0.780425,0.625253,-0.442114,0.551834
19760,98.8,0,-0.7343,-0.678828,0.479997,-0.519219
19760,98.8,1,0.7343,0.678828,-0.479997,0.519219
19780,98.9,0,-0.684505,-0.72901,0.515481,-0.484009
19780,98.9,1,0.684505,0.72901,-0.515481,0.484009
19800,99,0,-0.631289,-0.775549,0.548389,-0.446381
19800,99,1,0.631289,0.775549,-0.548389,0.446381
19820,99.1,0,-0.574919,-0.818212,0.578556,-0.406521
19820,99.1,1,0.574919,0.818212,-0.578556,0.406521
19840,99.2,0,-0.515675,-0.856786,0.605831,-0.36463
19840,99.2,1,0.515675,0.856786,-0.605831,0.36463
19860,99.3,0,-0.453853,-0.891078,0.630079,-0.320917
19860,99.3,1,0.453853,0.891078,-0.630079,0.320917
19880,99.4,0,-0.389764,-0.920916,0.651177,-0.275599
19880,99.4,1,0.389764,0.920916,-0.651177,0.275599
19900,99.5,0,-0.323726,-0.946152,0.669021,-0.228904
19900,99.5,1,0.323726,0.946152,-0.669021,0.228904
19920,99.6,0,-0.25607,-0.966659,0.683522,-0.181065
19920,99.6,1,0.25607,0.966659,-0.683522,0.181065
19940,99.7,0,-0.187135,-0.982335,0.694606,-0.132322
19940,99.7,1,0.187135,0.982335,-0.694606,0.132322
19960,99.8,0,-0.117265,-0.993101,0.702219,-0.0829165
19960,99.8,1,0.117265,0.993101,-0.702219,0.0829165
19980,99.9,0,-0.046808,-0.998904,0.706323,-0.0330969
19980,99.9,1,0.046808,0.998904,-0.706323,0.0330969
20000,100,0,0.0238825,-0.999715,0.706896,0.0168881
20000,100,1,-0.0238825,0.999715,-0.706896,-0.0168881
20020,100.1,0,0.0944537,-0.995529,0.703937,0.0667886
20020,100.1,1,-0.0944537,0.995529,-0.703937,-0.0667886
20040,100.2,0,0.164553,-0.986368,0.697459,0.116355
20040,100.2,1,-0.164553,0.986368,-0.697459,-0.116355
20060,100.3,0,0.23383,-0.972278,0.687495,0.165341
20060,100.3,1,-0.23383,0.972278,-0.687495,-0.165341
20080,100.4,0,0.301938,-0.953328,0.674096,0.2135
20080,100.4,1,-0.301938,0.953328,-0.674096,-0.2135
20100,100.5,0,0.368537,-0.929613,0.657328,0.260592
20100,100.5,1,-0.368537,0.929613,-0.657328,-0.260592
20120,100.6,0,0.433294,-0.901253,0.637274,0.306381
20120,100.6,1,-0.433294,0.901253,-0.637274,-0.306381
20140,100.7,0,0.495886,-0.868388,0.614035,0.350639
20140,100.7,1,-0.495886,0.868388,-0.614035,-0.350639
20160,100.8,0,0.555999,-0.831183,0.587728,0.393145
20160,100.8,1,-0.555999,0.831183,-0.587728,-0.393145
20180,100.9,0,0.613333,-0.789824,0.558483,0.433686
20180,100.9,1,-0.613333,0.789824,-0.558483,-0.433686
20200,101,0,0.667603,-0.744518,0.526447,0.47206
20200,101,1,-0.667603,0.744518,-0.526447,-0.47206
20220,101.1,0,0.718535,-0.695491,0.49178,0.508074
20220,101.1,1,-0.718535,0.695491,-0.49178,-0.508074
20240,101.2,0,0.765877,-0.642988,0.454656,0.541549
20240,101.2,1,-0.765877,0.642988,-0.454656,-0.541549
20260,101.3,0,0.809391,-0.587271,0.415259,0.572318
20260,101.3,1,-0.809391,0.587271,-0.415259,-0.572318
20280,101.4,0,0.84886,-0.528619,0.373786,0.600226
20280,101.4,1,-0.84886,0.528619,-0.373786,-0.600226
20300,101.5,0,0.884086,-0.467325,0.330446,0.625134
20300,101.5,1,-0.884086,0.467325,-0.330446,-0.625134
20320,101.6,0,0.914894,-0.403696,0.285454,0.646918
20320,101.6,1,-0.914894,0.403696,-0.285454,-0.646918
20340,101.7,0,0.941129,-0.338049,0.239035,0.665469
20340,101.7,1,-0.941129,0.338049,-0.239035,-0.665469
20360,101.8,0,0.962661,-0.270713,0.191422,0.680694
20360,101.8,1,-0.962661,0.270713,-0.191422,-0.680694
20380,101.9,0,0.979382,-0.202024,0.142852,0.692517
20380,101.9,1,-0.979382,0.202024,-0.142852,-0.692517
20400,102,0,0.991208,-0.132325,0.0935678,0.700879
20400,102,1,-0.991208,0.132325,-0.0935678,-0.700879
20420,102.1,0,0.99808,-0.0619645,0.0438164,0.705738
20420,102.1,1,-0.99808,0.0619645,-0.0438164,-0.705738
20440,102.2,0,0.999964,0.00870553,-0.00615408,0.70707
20440,102.2,1,-0.999964,-0.00870553,0.00615408,-0.70707
20460,102.3,0,0.99685,0.079332,-0.0560938,0.704868
20460,102.3,1,-0.99685,-0.079332,0.0560938,-0.704868
20480,102.4,0,0.988754,0.149562,-0.105753,0.699144
20480,102.4,1,-0.988754,-0.149562,0.105753,-0.699144
20500,102.5,0,0.975717,0.219045,-0.154884,0.689925
20500,102.5,1,-0.975717,-0.219045,0.154884,-0.689925
20520,102.6,0,0.957803,0.287432,-0.203241,0.677258
20520,102.6,1,-0.957803,-0.287432,0.203241,-0.677258
20540,102.7,0,0.935103,0.354384,-0.250581,0.661206
20540,102.7,1,-0.935103,-0.354384,0.250581,-0.661206
20560,102.8,0,0.907729,0.419564,-0.29667,0.64185
20560,102.8,1,-0.907729,-0.419564,0.29667,-0.64185
20580,102.9,0,0.875818,0.482647,-0.341276,0.619286
20580,102.9,1,-0.875818,-0.482647,0.341276,-0.619286
20600,103,0,0.83953,0.543318,-0.384176,0.593627
20600,103,1,-0.83953,-0.543318,0.384176,-0.593627
20620,103.1,0,0.799047,0.601274,-0.425156,0.565002
20620,103.1,1,-0.799047,-0.601274,0.425156,-0.565002
20640,103.2,0,0.75457,0.656224,-0.464012,0.533552
20640,103.2,1,-0.75457,-0.656224,0.464012,-0.533552
20660,103.3,0,0.706321,0.707895,-0.500548,0.499436
20660,103.3,1,-0.706321,-0.707895,0.500548,-0.499436
20680,103.4,0,0.654543,0.756029,-0.534583,0.462824
20680,103.4,1,-0.654543,-0.756029,0.534583,-0.462824
20700,103.5,0,0.599494,0.800383,-0.565946,0.423898
20700,103.5,1,-0.599494,-0.800383,0.565946,-0.423898
20720,103.6,0,0.541448,0.840738,-0.59448,0.382855
20720,103.6,1,-0.541448,-0.840738,0.59448,-0.382855
20740,103.7,0,0.480697,0.876891,-0.620044,0.339897
20740,103.7,1,-0.480697,-0.876891,0.620044,-0.339897
20760,103.8,0,0.417542,0.908661,-0.642508,0.295241
20760,103.8,1,-0.417542,-0.908661,0.642508,-0.295241
20780,103.9,0,0.352302,0.93589,-0.661762,0.24911
20780,103.9,1,-0.352302,-0.93589,0.661762,-0.24911
20800,104,0,0.2853,0.958441,-0.677708,0.201733
20800,104,1,-0.2853,-0.958441,0.677708,-0.201733
20820,104.1,0,0.216873,0.976203,-0.690267,0.153349
20820,104.1,1,-0.216873,-0.976203,0.690267,-0.153349
20840,104.2,0,0.147361,0.989086,-0.699376,0.104198
20840,104.2,1,-0.147361,-0.989086,0.699376,-0.104198
20860,104.3,0,0.0771137,0.997025,-0.704991,0.0545257
20860,104.3,1,-0.0771137,-0.997025,0.704991,-0.0545257
20880,104.4,0,0.00648049,0.999982,-0.707081,0.00458128
20880,104.4,1,-0.00648049,-0.999982,0.707081,-0.00458128
20900,104.5,0,-0.0641851,0.997941,-0.705638,-0.045386
20900,104.5,1,0.0641851,-0.997941,0.705638,0.045386
20920,104.6,0,-0.13453,0.990912,-0.700668,-0.0951265
20920,104.6,1,0.13453,-0.990912,0.700668,0.0951265
20940,104.7,0,-0.204202,0.978931,-0.692197,-0.144392
20940,104.7,1,0.204202,-0.978931,0.692197,0.144392
20960,104.8,0,-0.272854,0.962058,-0.680266,-0.192935
20960,104.8,1,0.272854,-0.962058,0.680266,0.192935
20980,104.9,0,-0.340142,0.940376,-0.664935,-0.240514
20980,104.9,1,0.340142,-0.940376,0.664935,0.240514
21000,105,0,-0.405731,0.913995,-0.646281,-0.286892
21000,105,1,0.405731,-0.913995,0.646281,0.286892
21020,105.1,0,-0.469291,0.883046,-0.624397,-0.331835
21020,105.1,1,0.469291,-0.883046,0.624397,0.331835
21040,105.2,0,-0.530506,0.847683,-0.599392,-0.37512
21040,105.2,1,0.530506,-0.847683,0.599392,0.37512
21060,105.3,0,-0.58907,0.808084,-0.571392,-0.41653
21060,105.3,1,0.58907,-0.808084,0.571392,0.41653
21080,105.4,0,-0.64469,0.764446,-0.540536,-0.455859
21080,105.4,1,0.64469,-0.764446,0.540536,0.455859
21100,105.5,0,-0.697087,0.716988,-0.506978,-0.492909
21100,105.5,1,0.697087,-0.716988,0.506978,0.492909
21120,105.6,0,-0.746001,0.665946,-0.470887,-0.527496
21120,105.6,1,0.746001,-0.665946,0.470887,0.527496
21140,105.7,0,-0.791186,0.611577,-0.432443,-0.559446
21140,105.7,1,0.791186,-0.611577,0.432443,0.559446
21160,105.8,0,-0.832418,0.55415,-0.391837,-0.588601
21160,105.8,1,0.832418,-0.55415,0.391837,0.588601
21180,105.9,0,-0.869489,0.493954,-0.349273,-0.614813
21180,105.9,1,0.869489,-0.493954,0.349273,0.614813
21200,106,0,-0.902214,0.43129,-0.304963,-0.637954
21200,106,1,0.902214,-0.43129,0.304963,0.637954
21220,106.1,0,-0.93043,0.36647,-0.259129,-0.657905
21220,106.1,1,0.93043,-0.36647,0.259129,0.657905
21240,106.2,0,-0.953997,0.299818,-0.212,-0.674569
21240,106.2,1,0.953997,-0.299818,0.212,0.674569
21260,106.3,0,-0.972795,0.231668,-0.163811,-0.687861
21260,106.3,1,0.972795,-0.231668,0.163811,0.687861
21280,106.4,0,-0.986732,0.16236,-0.114804,-0.697716
21280,106.4,1,0.986732,-0.16236,0.114804,0.697716
21300,106.5,0,-0.995737,0.0922406,-0.0652227,-0.704083
21300,106.5,1,0.995737,-0.0922406,0.0652227,0.704083
21320,106.6,0,-0.999765,0.0216603,-0.0153156,-0.706932
21320,106.6,1,0.999765,-0.0216603,0.0153156,0.706932
21340,106.7,0,-0.998797,-0.0490283,0.034668,-0.706248
21340,106.7,1,0.998797,0.0490283,-0.034668,0.706248
21360,106.8,0,-0.992838,-0.119472,0.0844783,-0.702033
21360,106.8,1,0.992838,0.119472,-0.0844783,0.702033
21380,106.9,0,-0.981916,-0.189318,0.133866,-0.694311
21380,106.9,1,0.981916,0.189318,-0.133866,0.694311
21400,107,0,-0.966087,-0.258219,0.182586,-0.683118
21400,107,1,0.966087,0.258219,-0.182586,0.683118
21420,107.1,0,-0.945429,-0.325828,0.230392,-0.668511
21420,107.1,1,0.945429,0.325828,-0.230392,0.668511
21440,107.2,0,-0.920046,-0.39181,0.277047,-0.650563
21440,107.2,1,0.920046,0.39181,-0.277047,0.650563
21460,107.3,0,-0.890066,-0.455833,0.322318,-0.629364
21460,107.3,1,0.890066,0.455833,-0.322318,0.629364
21480,107.4,0,-0.855636,-0.517578,0.365977,-0.605019
21480,107.4,1,0.855636,0.517578,-0.365977,0.605019
21500,107.5,0,-0.816931,-0.576736,0.407808,-0.57765
21500,107.5,1,0.816931,0.576736,-0.407808,0.57765
21520,107.6,0,-0.774143,-0.633012,0.4476,-0.547395
21520,107.6,1,0.774143,0.633012,-0.4476,0.547395
21540,107.7,0,-0.727485,-0.686124,0.485155,-0.514404
21540,107.7,1,0.727485,0.686124,-0.485155,0.514404
21560,107.8,0,-0.677192,-0.735807,0.520286,-0.478842
21560,107.8,1,0.677192,0.735807,-0.520286,0.478842
21580,107.9,0,-0.623515,-0.781813,0.552816,-0.440886
21580,107.9,1,0.623515,0.781813,-0.552816,0.440886
21600,108,0,-0.566721,-0.823911,0.582584,-0.400728
21600,108,1,0.566721,0.823911,-0.582584,0.400728
21620,108.1,0,-0.507095,-0.861892,0.60944,-0.358566
21620,108.1,1,0.507095,0.861892,-0.60944,0.358566
21640,108.2,0,-0.444934,-0.895565,0.63325,-0.314613
21640,108.2,1,0.444934,0.895565,-0.63325,0.314613
21660,108.3,0,-0.38055,-0.924762,0.653895,-0.269087
21660,108.3,1,0.38055,0.924762,-0.653895,0.269087
21680,108.4,0,-0.314264,-0.949337,0.671272,-0.222216
21680,108.4,1,0.314264,0.949337,-0.671272,0.222216
21700,108.5,0,-0.246407,-0.969168,0.685294,-0.174235
21700,108.5,1,0.246407,0.969168,-0.685294,0.174235
21720,108.6,0,-0.177319,-0.984155,0.695891,-0.125383
21720,108.6,1,0.177319,0.984155,-0.695891,0.125383
21740,108.7,0,-0.107345,-0.994224,0.703011,-0.0759043
21740,108.7,1,0.107345,0.994224,-0.703011,0.0759043
21760,108.8,0,-0.0368337,-0.999324,0.706617,-0.0260464
21760,108.8,1,0.0368337,0.999324,-0.706617,0.0260464
21780,108.9,0,0.0338613,-0.999429,0.706691,0.0239418
21780,108.9,1,-0.0338613,0.999429,-0.706691,-0.0239418
21800,109,0,0.104387,-0.994539,0.703233,0.0738102
21800,109,1,-0.104387,0.994539,-0.703233,-0.0738102
21820,109.1,0,0.174391,-0.984679,0.696261,0.12331
21820,109.1,1,-0.174391,0.984679,-0.696261,-0.12331
21840,109.2,0,0.243524,-0.969898,0.685809,0.172193
21840,109.2,1,-0.243524,0.969898,-0.685809,-0.172193
21860,109.3,0,0.311439,-0.950269,0.67193,0.220216
21860,109.3,1,-0.311439,0.950269,-0.67193,-0.220216
21880,109.4,0,0.377798,-0.925891,0.654692,0.267138
21880,109.4,1,-0.377798,0.925891,-0.654692,-0.267138
21900,109.5,0,0.442269,-0.896886,0.634183,0.312725
21900,109.5,1,-0.442269,0.896886,-0.634183,-0.312725
21920,109.6,0,0.504529,-0.863398,0.610504,0.356749
21920,109.6,1,-0.504529,0.863398,-0.610504,-0.356749
21940,109.7,0,0.564268,-0.825596,0.583774,0.39899
21940,109.7,1,-0.564268,0.825596,-0.583774,-0.39899
21960,109.8,0,0.621187,-0.783667,0.554126,0.439237
21960,109.8,1,-0.621187,0.783667,-0.554126,-0.439237
21980,109.9,0,0.675001,-0.737821,0.521709,0.477289
21980,109.9,1,-0.675001,0.737821,-0.521709,-0.477289
22000,110,0,0.725442,-0.688288,0.486684,0.512955
22000,110,1,-0.725442,0.688288,-0.486684,-0.512955
22020,110.1,0,0.772257,-0.635315,0.449227,0.546058
22020,110.1,1,-0.772257,0.635315,-0.449227,-0.546058
22040,110.2,0,0.815212,-0.579167,0.409525,0.576432
22040,110.2,1,-0.815212,0.579167,-0.409525,-0.576432
22060,110.3,0,0.854094,-0.520125,0.367777,0.603925
22060,110.3,1,-0.854094,0.520125,-0.367777,-0.603925
22080,110.4,0,0.888707,-0.458483,0.32419,0.628399
22080,110.4,1,-0.888707,0.458483,-0.32419,-0.628399
22100,110.5,0,0.918878,-0.394549,0.278983,0.649733
22100,110.5,1,-0.918878,0.394549,-0.278983,-0.649733
22120,110.6,0,0.944457,-0.328644,0.232381,0.66782
22120,110.6,1,-0.944457,0.328644,-0.232381,-0.66782
22140,110.7,0,0.965316,-0.261096,0.184619,0.682569
22140,110.7,1,-0.965316,0.261096,-0.184619,-0.682569
22160,110.8,0,0.98135,-0.192244,0.135933,0.693907
22160,110.8,1,-0.98135,0.192244,-0.135933,-0.693907
22180,110.9,0,0.99248,-0.12243,0.0865686,0.701777
22180,110.9,1,-0.99248,0.12243,-0.0865686,-0.701777
22200,111,0,0.998649,-0.052005,0.0367711,0.70614
22200,111,1,-0.998649,0.052005,-0.0367711,-0.70614
22220,111.1,0,0.999828,0.0186802,-0.0132101,0.706973
22220,111.1,1,-0.999828,-0.0186802,0.0132101,-0.706973
22240,111.2,0,0.996009,0.0892721,-0.0631253,0.704273
22240,111.2,1,-0.996009,-0.0892721,0.0631253,-0.704273
22260,111.3,0,0.987213,0.159418,-0.112725,0.698053
22260,111.3,1,-0.987213,-0.159418,0.112725,-0.698053
22280,111.4,0,0.973483,0.228767,-0.161761,0.688345
22280,111.4,1,-0.973483,-0.228767,0.161761,-0.688345
22300,111.5,0,0.954888,0.296972,-0.209989,0.675197
22300,111.5,1,-0.954888,-0.296972,0.209989,-0.675197
22320,111.6,0,0.93152,0.363694,-0.257168,0.658673
22320,111.6,1,-0.93152,-0.363694,0.257168,-0.658673
22340,111.7,0,0.903497,0.428598,-0.303061,0.638859
22340,111.7,1,-0.903497,-0.428598,0.303061,-0.638859
22360,111.8,0,0.870958,0.491359,-0.34744,0.615851
22360,111.8,1,-0.870958,-0.491359,0.34744,-0.615851
22380,111.9,0,0.834067,0.551665,-0.390082,0.589765
22380,111.9,1,-0.834067,-0.551665,0.390082,-0.589765
22400,112,0,0.793007,0.609214,-0.430775,0.560732
22400,112,1,-0.793007,-0.609214,0.430775,-0.560732
22420,112.1,0,0.747983,0.663718,-0.469314,0.528896
22420,112.1,1,-0.747983,-0.663718,0.469314,-0.528896
22440,112.2,0,0.699222,0.714906,-0.505509,0.494417
22440,112.2,1,-0.699222,-0.714906,0.505509,-0.494417
22460,112.3,0,0.646966,0.76252,-0.539176,0.457467
22460,112.3,1,-0.646966,-0.76252,0.539176,-0.457467
22480,112.4,0,0.591476,0.806323,-0.570149,0.41823
22480,112.4,1,-0.591476,-0.806323,0.570149,-0.41823
22500,112.5,0,0.533031,0.846096,-0.598273,0.376904
22500,112.5,1,-0.533031,-0.846096,0.598273,-0.376904
