step,time,kinetic,potential,total,Px,Py
5500,27.5,0.499985,0.693162,1.19315,0,0
5520,27.6,0.499985,0.693162,1.19315,0,0
5540,27.7,0.499985,0.693163,1.19315,0,0
5560,27.8,0.499985,0.693163,1.19315,0,0
5580,27.9,0.499984,0.693163,1.19315,0,0
5600,28,0.499984,0.693163,1.19315,0,0
5620,28.1,0.499984,0.693163,1.19315,0,0
5640,28.2,0.499984,0.693163,1.19315,0,0
5660,28.3,0.499984,0.693163,1.19315,0,0
5680,28.4,0.499984,0.693163,1.19315,0,0
5700,28.5,0.499984,0.693163,1.19315,0,0
5720,28.6,0.499984,0.693163,1.19315,0,0
5740,28.7,0.499985,0.693163,1.19315,0,0
5760,28.8,0.499985,0.693163,1.19315,0,0
5780,28.9,0.499985,0.693163,1.19315,0,0
5800,29,0.499985,0.693162,1.19315,0,0
5820,29.1,0.499985,0.693162,1.19315,0,0
5840,29.2,0.499985,0.693162,1.19315,0,0
5860,29.3,0.499985,0.693162,1.19315,0,0
5880,29.4,0.499985,0.693162,1.19315,0,0
5900,29.5,0.499985,0.693162,1.19315,0,0
5920,29.6,0.499986,0.693162,1.19315,0,0
5940,29.7,0.499986,0.693161,1.19315,0,0
5960,29.8,0.499986,0.693161,1.19315,0,0
5980,29.9,0.499986,0.693161,1.19315,0,0
6000,30,0.499986,0.693161,1.19315,0,0
6020,30.1,0.499986,0.693161,1.19315,0,0
6040,30.2,0.499986,0.693161,1.19315,0,0
6060,30.3,0.499987,0.693161,1.19315,0,0
6080,30.4,0.499987,0.69316,1.19315,0,0
6100,30.5,0.499987,0.69316,1.19315,0,0
6120,30.6,0.499987,0.69316,1.19315,0,0
6140,30.7,0.499987,0.69316,1.19315,0,0
6160,30.8,0.499987,0.69316,1.19315,0,0
6180,30.9,0.499987,0.69316,1.19315,0,0
6200,31,0.499987,0.69316,1.19315,0,0
6220,31.1,0.499987,0.69316,1.19315,0,0
6240,31.2,0.499987,0.69316,1.19315,0,0
6260,31.3,0.499987,0.69316,1.19315,0,0
6280,31.4,0.499988,0.69316,1.19315,0,0
6300,31.5,0.499987,0.69316,1.19315,0,0
6320,31.6,0.499987,0.69316,1.19315,0,0
6340,31.7,0.499987,0.69316,1.19315,0,0
6360,31.8,0.499987,0.69316,1.19315,0,0
6380,31.9,0.499987,0.69316,1.19315,0,0
6400,32,0.499987,0.69316,1.19315,0,0
6420,32.1,0.499987,0.69316,1.19315,0,0
6440,32.2,0.499987,0.69316,1.19315,0,0
6460,32.3,0.499987,0.69316,1.19315,0,0
6480,32.4,0.499987,0.69316,1.19315,0,0
6500,32.5,0.499987,0.693161,1.19315,0,0
6520,32.6,0.499987,0.693161,1.19315,0,0
6540,32.7,0.499986,0.693161,1.19315,0,0
6560,32.8,0.499986,0.693161,1.19315,0,0
6580,32.9,0.499986,0.693161,1.19315,0,0
6600,33,0.499986,0.693161,1.19315,0,0
6620,33.1,0.499986,0.693161,1.19315,0,0
6640,33.2,0.499986,0.693162,1.19315,0,0
6660,33.3,0.499985,0.693162,1.19315,0,0
6680,33.4,0.499985,0.693162,1.19315,0,0
6700,33.5,0.499985,0.693162,1.19315,0,0
6720,33.6,0.499985,0.693162,1.19315,0,0
6740,33.7,0.499985,0.693162,1.19315,0,0
6760,33.8,0.499985,0.693162,1.19315,0,0
6780,33.9,0.499985,0.693162,1.19315,0,0
6800,34,0.499985,0.693163,1.19315,0,0
6820,34.1,0.499985,0.693163,1.19315,0,0
6840,34.2,0.499984,0.693163,1.19315,0,0
6860,34.3,0.499984,0.693163,1.19315,0,0
6880,34.4,0.499984,0.693163,1.19315,0,0
6900,34.5,0.499984,0.693163,1.19315,0,0
6920,34.6,0.499984,0.693163,1.19315,0,0
6940,34.7,0.499984,0.693163,1.19315,0,0
6960,34.8,0.499984,0.693163,1.19315,0,0
6980,34.9,0.499984,0.693163,1.19315,0,0
7000,35,0.499985,0.693163,1.19315,0,0
7020,35.1,0.499985,0.693163,1.19315,0,0
7040,35.2,0.499985,0.693162,1.19315,0,0
