step,time,kinetic,potential,total,Px,Py
16350,32.7,0.238899,-0.257904,-0.0190051,-0.000315073,-0.000163562
16400,32.8,0.239997,-0.258977,-0.0189799,-0.00033466,-0.000196351
16450,32.9,0.241122,-0.260098,-0.018976,-0.000340538,-0.00020795
16500,33,0.24205,-0.261027,-0.0189777,-0.000345721,-0.000211554
16550,33.1,0.242916,-0.261901,-0.0189855,-0.000339532,-0.000222932
16600,33.2,0.243724,-0.262697,-0.0189729,-0.000357035,-0.00023927
16650,33.3,0.244349,-0.263313,-0.0189642,-0.000359367,-0.000248289
16700,33.4,0.244832,-0.263789,-0.0189571,-0.000333129,-0.000271732
16750,33.5,0.245351,-0.264291,-0.0189401,-0.000322934,-0.000285273
16800,33.6,0.245883,-0.264815,-0.0189319,-0.000307721,-0.000289551
16850,33.7,0.246302,-0.265243,-0.0189408,-0.000315954,-0.000291492
16900,33.8,0.246467,-0.265438,-0.0189711,-0.000308291,-0.000312515
16950,33.9,0.246308,-0.265297,-0.0189892,-0.000313966,-0.000334128
17000,34,0.246034,-0.265012,-0.0189781,-0.000332427,-0.000327855
17050,34.1,0.245953,-0.264919,-0.0189655,-0.000342949,-0.000331132
17100,34.2,0.246071,-0.265041,-0.0189699,-0.000356403,-0.000323793
17150,34.3,0.246406,-0.265386,-0.0189798,-0.000355791,-0.000318517
17200,34.4,0.246895,-0.265898,-0.0190031,-0.000361647,-0.000326061
17250,34.5,0.247072,-0.266086,-0.0190134,-0.000346403,-0.000329312
17300,34.6,0.246521,-0.26555,-0.0190293,-0.000348233,-0.000300734
17350,34.7,0.245451,-0.264493,-0.0190417,-0.000371155,-0.000275175
17400,34.8,0.244038,-0.263081,-0.0190436,-0.000409549,-0.000280882
17450,34.9,0.242619,-0.261675,-0.0190562,-0.000401351,-0.00030924
17500,35,0.241419,-0.260476,-0.019057,-0.00039937,-0.000304436
