step,time,id,x,y,z,vx,vy,vz
12980,64.9,0,-0.697971,-0.709257,0.0989533,0.154,-0.21103,-0.426322
12980,64.9,1,0.697971,0.709257,-0.0989533,-0.154,0.21103,0.426322
13000,65,0,-0.681705,-0.729465,0.0562152,0.17125,-0.193042,-0.428262
13000,65,1,0.681705,0.729465,-0.0562152,-0.17125,0.193042,0.428262
13020,65.1,0,-0.663735,-0.74785,0.0133366,0.188071,-0.174572,-0.429131
13020,65.1,1,0.663735,0.74785,-0.0133366,-0.188071,0.174572,0.429131
13040,65.2,0,-0.644107,-0.764365,-0.0295753,0.204423,-0.155665,-0.428928
13040,65.2,1,0.644107,0.764365,0.0295753,-0.204423,0.155665,0.428928
13060,65.3,0,-0.622868,-0.77897,-0.0724133,0.220263,-0.136369,-0.427653
13060,65.3,1,0.622868,0.77897,0.0724133,-0.220263,0.136369,0.427653
13080,65.4,0,-0.600072,-0.791628,-0.11507,0.235553,-0.116733,-0.425309
13080,65.4,1,0.600072,0.791628,0.11507,-0.235553,0.116733,0.425309
13100,65.5,0,-0.575777,-0.802307,-0.15744,0.250254,-0.0968047,-0.421902
13100,65.5,1,0.575777,0.802307,0.15744,-0.250254,0.0968047,0.421902
13120,65.6,0,-0.550042,-0.810981,-0.199416,0.26433,-0.0766345,-0.41744
13120,65.6,1,0.550042,0.810981,0.199416,-0.26433,0.0766345,0.41744
13140,65.7,0,-0.522933,-0.817627,-0.240893,0.277745,-0.0562728,-0.411935
13140,65.7,1,0.522933,0.817627,0.240893,-0.277745,0.0562728,0.411935
13160,65.8,0,-0.494516,-0.82223,-0.281768,0.290465,-0.0357704,-0.405401
13160,65.8,1,0.494516,0.82223,0.281768,-0.290465,0.0357704,0.405401
13180,65.9,0,-0.464864,-0.824778,-0.32194,0.30246,-0.0151786,-0.397853
13180,65.9,1,0.464864,0.824778,0.32194,-0.30246,0.0151786,0.397853
13200,66,0,-0.43405,-0.825265,-0.361306,0.313699,0.00545115,-0.38931
13200,66,1,0.43405,0.825265,0.361306,-0.313699,-0.00545115,0.38931
13220,66.1,0,-0.40215,-0.823689,-0.399769,0.324153,0.0260673,-0.379795
13220,66.1,1,0.40215,0.823689,0.399769,-0.324153,-0.0260673,0.379795
13240,66.2,0,-0.369246,-0.820054,-0.437233,0.333798,0.0466182,-0.36933
13240,66.2,1,0.369246,0.820054,0.437233,-0.333798,-0.0466182,0.36933
13260,66.3,0,-0.335418,-0.814369,-0.473605,0.342608,0.0670526,-0.357943
13260,66.3,1,0.335418,0.814369,0.473605,-0.342608,-0.0670526,0.357943
13280,66.4,0,-0.300753,-0.806649,-0.508792,0.350562,0.0873194,-0.34566
13280,66.4,1,0.300753,0.806649,0.508792,-0.350562,-0.0873194,0.34566
13300,66.5,0,-0.265335,-0.796912,-0.542708,0.357639,0.107368,-0.332514
13300,66.5,1,0.265335,0.796912,0.542708,-0.357639,-0.107368,0.332514
13320,66.6,0,-0.229255,-0.785184,-0.575267,0.363823,0.127148,-0.318536
13320,66.6,1,0.229255,0.785184,0.575267,-0.363823,-0.127148,0.318536
13340,66.7,0,-0.192601,-0.771493,-0.606389,0.369097,0.146611,-0.303763
13340,66.7,1,0.192601,0.771493,0.606389,-0.369097,-0.146611,0.303763
13360,66.8,0,-0.155466,-0.755874,-0.635995,0.373449,0.165707,-0.28823
13360,66.8,1,0.155466,0.755874,0.635995,-0.373449,-0.165707,0.28823
13380,66.9,0,-0.117942,-0.738366,-0.664011,0.376867,0.184388,-0.271976
13380,66.9,1,0.117942,0.738366,0.664011,-0.376867,-0.184388,0.271976
13400,67,0,-0.0801239,-0.719012,-0.690367,0.379343,0.202609,-0.255043
13400,67,1,0.0801239,0.719012,0.690367,-0.379343,-0.202609,0.255043
13420,67.1,0,-0.0421052,-0.697861,-0.714998,0.380871,0.220324,-0.237473
13420,67.1,1,0.0421052,0.697861,0.714998,-0.380871,-0.220324,0.237473
13440,67.2,0,-0.00398127,-0.674965,-0.737842,0.381448,0.237487,-0.219308
13440,67.2,1,0.00398127,0.674965,0.737842,-0.381448,-0.237487,0.219308
13460,67.3,0,0.0341526,-0.650383,-0.758842,0.38107,0.254058,-0.200596
13460,67.3,1,-0.0341526,0.650383,0.758842,-0.38107,-0.254058,0.200596
13480,67.4,0,0.0722011,-0.624175,-0.777945,0.379741,0.269993,-0.181383
13480,67.4,1,-0.0722011,0.624175,0.777945,-0.379741,-0.269993,0.181383
13500,67.5,0,0.110069,-0.596407,-0.795103,0.377462,0.285253,-0.161715
13500,67.5,1,-0.110069,0.596407,0.795103,-0.377462,-0.285253,0.161715
13520,67.6,0,0.147662,-0.567148,-0.810274,0.37424,0.2998,-0.141644
13520,67.6,1,-0.147662,0.567148,0.810274,-0.37424,-0.2998,0.141644
13540,67.7,0,0.184886,-0.536472,-0.82342,0.370082,0.313598,-0.121219
13540,67.7,1,-0.184886,0.536472,0.82342,-0.370082,-0.313598,0.121219
13560,67.8,0,0.221648,-0.504454,-0.834508,0.364999,0.326613,-0.100491
13560,67.8,1,-0.221648,0.504454,0.834508,-0.364999,-0.326613,0.100491
13580,67.9,0,0.257856,-0.471176,-0.84351,0.359004,0.33881,-0.0795114
13580,67.9,1,-0.257856,0.471176,0.84351,-0.359004,-0.33881,0.0795114
13600,68,0,0.293419,-0.43672,-0.850404,0.352112,0.350161,-0.0583332
13600,68,1,-0.293419,0.43672,0.850404,-0.352112,-0.350161,0.0583332
13620,68.1,0,0.328249,-0.401173,-0.855172,0.34434,0.360637,-0.0370093
13620,68.1,1,-0.328249,0.401173,0.855172,-0.34434,-0.360637,0.0370093
13640,68.2,0,0.362258,-0.364623,-0.857802,0.335707,0.370211,-0.0155928
13640,68.2,1,-0.362258,0.364623,0.857802,-0.335707,-0.370211,0.0155928
13660,68.3,0,0.395362,-0.327162,-0.858289,0.326234,0.37886,0.00586257
13660,68.3,1,-0.395362,0.327162,0.858289,-0.326234,-0.37886,-0.00586257
13680,68.4,0,0.427478,-0.288882,-0.85663,0.315947,0.386563,0.0273033
13680,68.4,1,-0.427478,0.288882,0.85663,-0.315947,-0.386563,-0.0273033
13700,68.5,0,0.458525,-0.249881,-0.852831,0.30487,0.393298,0.0486758
13700,68.5,1,-0.458525,0.249881,0.852831,-0.30487,-0.393298,-0.0486758
13720,68.6,0,0.488426,-0.210255,-0.846899,0.29303,0.399051,0.0699267
13720,68.6,1,-0.488426,0.210255,0.846899,-0.29303,-0.399051,-0.0699267
13740,68.7,0,0.517107,-0.170104,-0.838851,0.280459,0.403807,0.0910027
13740,68.7,1,-0.517107,0.170104,0.838851,-0.280459,-0.403807,-0.0910027
13760,68.8,0,0.544495,-0.129528,-0.828706,0.267186,0.407553,0.111851
13760,68.8,1,-0.544495,0.129528,0.828706,-0.267186,-0.407553,-0.111851
13780,68.9,0,0.570522,-0.0886274,-0.81649,0.253246,0.41028,0.13242
13780,68.9,1,-0.570522,0.0886274,0.81649,-0.253246,-0.41028,-0.13242
13800,69,0,0.595123,-0.0475057,-0.802233,0.238672,0.411982,0.152658
13800,69,1,-0.595123,0.0475057,0.802233,-0.238672,-0.411982,-0.152658
13820,69.1,0,0.618236,-0.0062652,-0.785971,0.223502,0.412655,0.172515
13820,69.1,1,-0.618236,0.0062652,0.785971,-0.223502,-0.412655,-0.172515
13840,69.2,0,0.639805,0.0349909,-0.767745,0.207773,0.412295,0.19194
13840,69.2,1,-0.639805,-0.0349909,0.767745,-0.207773,-0.412295,-0.19194
13860,69.3,0,0.659774,0.0761596,-0.747599,0.191526,0.410906,0.210886
13860,69.3,1,-0.659774,-0.0761596,0.747599,-0.191526,-0.410906,-0.210886
13880,69.4,0,0.678094,0.117138,-0.725585,0.174799,0.408489,0.229304
13880,69.4,1,-0.678094,-0.117138,0.725585,-0.174799,-0.408489,-0.229304
13900,69.5,0,0.694719,0.157824,-0.701757,0.157635,0.405051,0.24715
13900,69.5,1,-0.694719,-0.157824,0.701757,-0.157635,-0.405051,-0.24715
13920,69.6,0,0.709608,0.198115,-0.676176,0.140078,0.400601,0.264377
13920,69.6,1,-0.709608,-0.198115,0.676176,-0.140078,-0.400601,-0.264377
13940,69.7,0,0.722723,0.23791,-0.648904,0.12217,0.39515,0.280944
13940,69.7,1,-0.722723,-0.23791,0.648904,-0.12217,-0.39515,-0.280944
13960,69.8,0,0.734032,0.277112,-0.62001,0.103957,0.388711,0.296809
13960,69.8,1,-0.734032,-0.277112,0.62001,-0.103957,-0.388711,-0.296809
13980,69.9,0,0.743506,0.31562,-0.589567,0.0854841,0.3813,0.311931
13980,69.9,1,-0.743506,-0.31562,0.589567,-0.0854841,-0.3813,-0.311931
14000,70,0,0.751121,0.35334,-0.55765,0.0667975,0.372937,0.326274
14000,70,1,-0.751121,-0.35334,0.55765,-0.0667975,-0.372937,-0.326274
14020,70.1,0,0.75686,0.390177,-0.524339,0.047944,0.363641,0.339802
14020,70.1,1,-0.75686,-0.390177,0.524339,-0.047944,-0.363641,-0.339802
14040,70.2,0,0.760706,0.426038,-0.489718,0.0289706,0.353436,0.35248
14040,70.2,1,-0.760706,-0.426038,0.489718,-0.0289706,-0.353436,-0.35248
14060,70.3,0,0.762651,0.460834,-0.453872,0.00992487,0.342348,0.364277
14060,70.3,1,-0.762651,-0.460834,0.453872,-0.00992487,-0.342348,-0.364277
14080,70.4,0,0.76269,0.494479,-0.416893,-0.00914571,0.330404,0.375164
14080,70.4,1,-0.76269,-0.494479,0.416893,0.00914571,-0.330404,-0.375164
14100,70.5,0,0.760823,0.526888,-0.378871,-0.0281934,0.317634,0.385113
14100,70.5,1,-0.760823,-0.526888,0.378871,0.0281934,-0.317634,-0.385113
14120,70.6,0,0.757054,0.55798,-0.339902,-0.0471707,0.304071,0.3941
14120,70.6,1,-0.757054,-0.55798,0.339902,0.0471707,-0.304071,-0.3941
14140,70.7,0,0.751393,0.587677,-0.300084,-0.06603,0.289747,0.402101
14140,70.7,1,-0.751393,-0.587677,0.300084,0.06603,-0.289747,-0.402101
14160,70.8,0,0.743854,0.615905,-0.259515,-0.0847243,0.2747,0.409097
14160,70.8,1,-0.743854,-0.615905,0.259515,0.0847243,-0.2747,-0.409097
14180,70.9,0,0.734455,0.642594,-0.218298,-0.103207,0.258965,0.415071
14180,70.9,1,-0.734455,-0.642594,0.218298,0.103207,-0.258965,-0.415071
14200,71,0,0.723221,0.667677,-0.176535,-0.121431,0.242584,0.420008
14200,71,1,-0.723221,-0.667677,0.176535,0.121431,-0.242584,-0.420008
14220,71.1,0,0.710179,0.69109,-0.134331,-0.139353,0.225596,0.423894
14220,71.1,1,-0.710179,-0.69109,0.134331,0.139353,-0.225596,-0.423894
14240,71.2,0,0.695362,0.712777,-0.0917918,-0.156925,0.208044,0.426721
14240,71.2,1,-0.695362,-0.712777,0.0917918,0.156925,-0.208044,-0.426721
14260,71.3,0,0.678807,0.732682,-0.0490227,-0.174106,0.189972,0.428482
14260,71.3,1,-0.678807,-0.732682,0.0490227,0.174106,-0.189972,-0.428482
14280,71.4,0,0.660555,0.750755,-0.00613103,-0.190851,0.171425,0.429171
14280,71.4,1,-0.660555,-0.750755,0.00613103,0.190851,-0.171425,-0.429171
14300,71.5,0,0.640652,0.766953,0.0367759,-0.20712,0.15245,0.428788
14300,71.5,1,-0.640652,-0.766953,-0.0367759,0.20712,-0.15245,-0.428788
14320,71.6,0,0.619148,0.781233,0.079591,-0.22287,0.133094,0.427333
14320,71.6,1,-0.619148,-0.781233,-0.079591,0.22287,-0.133094,-0.427333
14340,71.7,0,0.596097,0.79356,0.122207,-0.238064,0.113405,0.42481
14340,71.7,1,-0.596097,-0.79356,-0.122207,0.238064,-0.113405,-0.42481
14360,71.8,0,0.571555,0.803904,0.164518,-0.252663,0.0934325,0.421226
14360,71.8,1,-0.571555,-0.803904,-0.164518,0.252663,-0.0934325,-0.421226
14380,71.9,0,0.545585,0.812239,0.206417,-0.26663,0.0732266,0.416588
14380,71.9,1,-0.545585,-0.812239,-0.206417,0.26663,-0.0732266,-0.416588
14400,72,0,0.518252,0.818544,0.247801,-0.27993,0.0528377,0.410909
14400,72,1,-0.518252,-0.818544,-0.247801,0.27993,-0.0528377,-0.410909
14420,72.1,0,0.489623,0.822802,0.288565,-0.292531,0.0323168,0.404203
14420,72.1,1,-0.489623,-0.822802,-0.288565,0.292531,-0.0323168,-0.404203
14440,72.2,0,0.45977,0.825004,0.328608,-0.304401,0.011715,0.396487
14440,72.2,1,-0.45977,-0.825004,-0.328608,0.304401,-0.011715,-0.396487
14460,72.3,0,0.428768,0.825144,0.367829,-0.31551,-0.00891606,0.38778
14460,72.3,1,-0.428768,-0.825144,-0.367829,0.31551,0.00891606,-0.38778
14480,72.4,0,0.396694,0.823222,0.406131,-0.32583,-0.0295248,0.378103
14480,72.4,1,-0.396694,-0.823222,-0.406131,0.32583,0.0295248,-0.378103
14500,72.5,0,0.363629,0.819242,0.443419,-0.335336,-0.0500598,0.367482
14500,72.5,1,-0.363629,-0.819242,-0.443419,0.335336,0.0500598,-0.367482
14520,72.6,0,0.329654,0.813214,0.479597,-0.344004,-0.0704697,0.355942
14520,72.6,1,-0.329654,-0.813214,-0.479597,0.344004,0.0704697,-0.355942
14540,72.7,0,0.294856,0.805154,0.514577,-0.351812,-0.0907034,0.343512
14540,72.7,1,-0.294856,-0.805154,-0.514577,0.351812,0.0907034,-0.343512
14560,72.8,0,0.259321,0.795081,0.548271,-0.358741,-0.11071,0.330224
14560,72.8,1,-0.259321,-0.795081,-0.548271,0.358741,0.11071,-0.330224
14580,72.9,0,0.223138,0.783021,0.580595,-0.364773,-0.130441,0.31611
14580,72.9,1,-0.223138,-0.783021,-0.580595,0.364773,0.130441,-0.31611
14600,73,0,0.186397,0.769004,0.611467,-0.369893,-0.149845,0.301206
14600,73,1,-0.186397,-0.769004,-0.611467,0.369893,0.149845,-0.301206
14620,73.1,0,0.14919,0.753064,0.640811,-0.374089,-0.168875,0.285549
14620,73.1,1,-0.14919,-0.753064,-0.640811,0.374089,0.168875,-0.285549
14640,73.2,0,0.11161,0.735243,0.668553,-0.377349,-0.187482,0.269179
14640,73.2,1,-0.11161,-0.735243,-0.668553,0.377349,0.187482,-0.269179
14660,73.3,0,0.0737516,0.715583,0.694624,-0.379667,-0.205621,0.252136
14660,73.3,1,-0.0737516,-0.715583,-0.694624,0.379667,0.205621,-0.252136
14680,73.4,0,0.0357085,0.694135,0.718959,-0.381035,-0.223247,0.234462
14680,73.4,1,-0.0357085,-0.694135,-0.718959,0.381035,0.223247,-0.234462
14700,73.5,0,-0.00242385,0.670953,0.741497,-0.381452,-0.240314,0.216203
14700,73.5,1,0.00242385,-0.670953,-0.741497,0.381452,0.240314,-0.216203
14720,73.6,0,-0.0405501,0.646093,0.762182,-0.380914,-0.25678,0.197403
14720,73.6,1,0.0405501,-0.646093,-0.762182,0.380914,0.25678,-0.197403
14740,73.7,0,-0.0785751,0.619618,0.780961,-0.379425,-0.272605,0.17811
14740,73.7,1,0.0785751,-0.619618,-0.780961,0.379425,0.272605,-0.17811
14760,73.8,0,-0.116404,0.591594,0.797789,-0.376987,-0.287748,0.158371
14760,73.8,1,0.116404,-0.591594,-0.797789,0.376987,0.287748,-0.158371
14780,73.9,0,-0.153941,0.562092,0.812622,-0.373607,-0.302172,0.138237
14780,73.9,1,0.153941,-0.562092,-0.812622,0.373607,0.302172,-0.138237
14800,74,0,-0.191094,0.531185,0.825425,-0.369293,-0.315841,0.117757
14800,74,1,0.191094,-0.531185,-0.825425,0.369293,0.315841,-0.117757
14820,74.1,0,-0.227769,0.49895,0.836164,-0.364056,-0.32872,0.0969831
14820,74.1,1,0.227769,-0.49895,-0.836164,0.364056,0.32872,-0.0969831
14840,74.2,0,-0.263875,0.465468,0.844813,-0.35791,-0.340778,0.0759665
14840,74.2,1,0.263875,-0.465468,-0.844813,0.35791,0.340778,-0.0759665
14860,74.3,0,-0.299321,0.430823,0.851351,-0.350868,-0.351984,0.05476
14860,74.3,1,0.299321,-0.430823,-0.851351,0.350868,0.351984,-0.05476
14880,74.4,0,-0.33402,0.395101,0.855761,-0.34295,-0.36231,0.0334167
14880,74.4,1,0.33402,-0.395101,-0.855761,0.34295,0.36231,-0.0334167
14900,74.5,0,-0.367883,0.358391,0.858032,-0.334174,-0.371731,0.0119899
14900,74.5,1,0.367883,-0.358391,-0.858032,0.334174,0.371731,-0.0119899
14920,74.6,0,-0.400827,0.320786,0.858158,-0.324563,-0.380222,-0.00946695
14920,74.6,1,0.400827,-0.320786,-0.858158,0.324563,0.380222,0.00946695
14940,74.7,0,-0.432769,0.282378,0.856139,-0.314141,-0.387763,-0.0309001
14940,74.7,1,0.432769,-0.282378,-0.856139,0.314141,0.387763,0.0309001
14960,74.8,0,-0.463629,0.243265,0.85198,-0.302934,-0.394335,-0.052256
14960,74.8,1,0.463629,-0.243265,-0.85198,0.302934,0.394335,0.052256
14980,74.9,0,-0.49333,0.203544,0.845692,-0.29097,-0.399921,-0.0734814
14980,74.9,1,0.49333,-0.203544,-0.845692,0.29097,0.399921,0.0734814
15000,75,0,-0.521798,0.163314,0.83729,-0.278278,-0.404508,-0.094523
15000,75,1,0.521798,-0.163314,-0.83729,0.278278,0.404508,0.094523
15020,75.1,0,-0.548963,0.122676,0.826795,-0.264891,-0.408084,-0.115328
15020,75.1,1,0.548963,-0.122676,-0.826795,0.264891,0.408084,0.115328
15040,75.2,0,-0.574755,0.0817313,0.814234,-0.250841,-0.410639,-0.135846
15040,75.2,1,0.574755,-0.0817313,-0.814234,0.250841,0.410639,0.135846
15060,75.3,0,-0.59911,0.0405822,0.799638,-0.236165,-0.412169,-0.156023
15060,75.3,1,0.59911,-0.0405822,-0.799638,0.236165,0.412169,0.156023
15080,75.4,0,-0.621968,-0.000668207,0.783042,-0.220898,-0.412668,-0.175811
15080,75.4,1,0.621968,0.000668207,-0.783042,0.220898,0.412668,0.175811
15100,75.5,0,-0.643271,-0.041917,0.76449,-0.205079,-0.412135,-0.195159
15100,75.5,1,0.643271,0.041917,-0.76449,0.205079,0.412135,0.195159
15120,75.6,0,-0.662967,-0.083061,0.744027,-0.188748,-0.410573,-0.214019
15120,75.6,1,0.662967,0.083061,-0.744027,0.188748,0.410573,0.214019
15140,75.7,0,-0.681005,-0.123997,0.721704,-0.171945,-0.407984,-0.232345
15140,75.7,1,0.681005,0.123997,-0.721704,0.171945,0.407984,0.232345
15160,75.8,0,-0.697341,-0.164624,0.697577,-0.154712,-0.404375,-0.250089
15160,75.8,1,0.697341,0.164624,-0.697577,0.154712,0.404375,0.250089
15180,75.9,0,-0.711935,-0.204839,0.671707,-0.137092,-0.399756,-0.267209
15180,75.9,1,0.711935,0.204839,-0.671707,0.137092,0.399756,0.267209
15200,76,0,-0.724748,-0.244542,0.644158,-0.11913,-0.394138,-0.283661
15200,76,1,0.724748,0.244542,-0.644158,0.11913,0.394138,0.283661
15220,76.1,0,-0.735751,-0.283634,0.614998,-0.10087,-0.387534,-0.299403
15220,76.1,1,0.735751,0.283634,-0.614998,0.10087,0.387534,0.299403
15240,76.2,0,-0.744914,-0.322017,0.584302,-0.0823579,-0.379962,-0.314398
15240,76.2,1,0.744914,0.322017,-0.584302,0.0823579,0.379962,0.314398
15260,76.3,0,-0.752215,-0.359594,0.552145,-0.0636399,-0.37144,-0.328606
15260,76.3,1,0.752215,0.359594,-0.552145,0.0636399,0.37144,0.328606
15280,76.4,0,-0.757637,-0.396274,0.518608,-0.0447628,-0.36199,-0.341994
15280,76.4,1,0.757637,0.396274,-0.518608,0.0447628,0.36199,0.341994
15300,76.5,0,-0.761164,-0.431962,0.483775,-0.0257739,-0.351635,-0.354526
15300,76.5,1,0.761164,0.431962,-0.483775,0.0257739,0.351635,0.354526
15320,76.6,0,-0.762789,-0.466571,0.447732,-0.00672049,-0.340401,-0.366172
15320,76.6,1,0.762789,0.466571,-0.447732,0.00672049,0.340401,0.366172
15340,76.7,0,-0.762508,-0.500014,0.410571,0.0123497,-0.328316,-0.376903
15340,76.7,1,0.762508,0.500014,-0.410571,-0.0123497,0.328316,0.376903
15360,76.8,0,-0.76032,-0.532207,0.372383,0.031389,-0.31541,-0.386692
15360,76.8,1,0.76032,0.532207,-0.372383,-0.031389,0.31541,0.386692
15380,76.9,0,-0.756233,-0.56307,0.333264,0.0503498,-0.301717,-0.395515
15380,76.9,1,0.756233,0.56307,-0.333264,-0.0503498,0.301717,0.395515
15400,77,0,-0.750255,-0.592525,0.293313,0.0691848,-0.287269,-0.403348
15400,77,1,0.750255,0.592525,-0.293313,-0.0691848,0.287269,0.403348
15420,77.1,0,-0.742401,-0.6205,0.252628,0.0878468,-0.272103,-0.410174
15420,77.1,1,0.742401,0.6205,-0.252628,-0.0878468,0.272103,0.410174
15440,77.2,0,-0.732693,-0.646923,0.211312,0.106289,-0.256257,-0.415975
15440,77.2,1,0.732693,0.646923,-0.211312,-0.106289,0.256257,0.415975
15460,77.3,0,-0.721152,-0.67173,0.169468,0.124466,-0.23977,-0.420735
15460,77.3,1,0.721152,0.67173,-0.169468,-0.124466,0.23977,0.420735
15480,77.4,0,-0.70781,-0.694858,0.1272,0.142332,-0.222684,-0.424444
15480,77.4,1,0.70781,0.694858,-0.1272,-0.142332,0.222684,0.424444
15500,77.5,0,-0.692698,-0.716248,0.0846143,0.159842,-0.205042,-0.427093
15500,77.5,1,0.692698,0.716248,-0.0846143,-0.159842,0.205042,0.427093
15520,77.6,0,-0.675855,-0.735849,0.041817,0.176952,-0.186887,-0.428673
15520,77.6,1,0.675855,0.735849,-0.041817,-0.176952,0.186887,0.428673
15540,77.7,0,-0.657322,-0.75361,-0.00108477,0.19362,-0.168265,-0.429183
15540,77.7,1,0.657322,0.75361,0.00108477,-0.19362,0.168265,0.429183
15560,77.8,0,-0.637147,-0.769488,-0.0439838,0.209804,-0.149222,-0.428619
15560,77.8,1,0.637147,0.769488,0.0439838,-0.209804,0.149222,0.428619
15580,77.9,0,-0.615379,-0.783442,-0.086773,0.225464,-0.129807,-0.426984
15580,77.9,1,0.615379,0.783442,0.086773,-0.225464,0.129807,0.426984
15600,78,0,-0.592073,-0.795438,-0.129345,0.24056,-0.110067,-0.424282
15600,78,1,0.592073,0.795438,0.129345,-0.24056,0.110067,0.424282
15620,78.1,0,-0.567287,-0.805446,-0.171594,0.255055,-0.0900514,-0.42052
15620,78.1,1,0.567287,0.805446,0.171594,-0.255055,0.0900514,0.42052
15640,78.2,0,-0.541083,-0.813441,-0.213414,0.268913,-0.0698112,-0.415706
15640,78.2,1,0.541083,0.813441,0.213414,-0.268913,0.0698112,0.415706
15660,78.3,0,-0.513526,-0.819403,-0.254701,0.282098,-0.0493965,-0.409854
15660,78.3,1,0.513526,0.819403,0.254701,-0.282098,0.0493965,0.409854
15680,78.4,0,-0.484687,-0.823316,-0.295351,0.294578,-0.0288583,-0.402976
15680,78.4,1,0.484687,0.823316,0.295351,-0.294578,0.0288583,0.402976
15700,78.5,0,-0.454635,-0.825172,-0.335263,0.306322,-0.008248,-0.395092
15700,78.5,1,0.454635,0.825172,0.335263,-0.306322,0.008248,0.395092
15720,78.6,0,-0.423448,-0.824965,-0.374336,0.317301,0.0123829,-0.38622
15720,78.6,1,0.423448,0.824965,0.374336,-0.317301,-0.0123829,0.38622
15740,78.7,0,-0.391201,-0.822696,-0.412475,0.327486,0.0329829,-0.376383
15740,78.7,1,0.391201,0.822696,0.412475,-0.327486,-0.0329829,0.376383
15760,78.8,0,-0.357978,-0.818371,-0.449582,0.336852,0.0535004,-0.365605
15760,78.8,1,0.357978,0.818371,0.449582,-0.336852,-0.0535004,0.365605
15780,78.9,0,-0.323859,-0.812001,-0.485565,0.345377,0.0738841,-0.353914
15780,78.9,1,0.323859,0.812001,0.485565,-0.345377,-0.0738841,0.353914
15800,79,0,-0.288931,-0.803601,-0.520335,0.353038,0.0940832,-0.341337
15800,79,1,0.288931,0.803601,0.520335,-0.353038,-0.0940832,0.341337
15820,79.1,0,-0.253281,-0.793192,-0.553804,0.359817,0.114047,-0.327908
15820,79.1,1,0.253281,0.793192,0.553804,-0.359817,-0.114047,0.327908
15840,79.2,0,-0.216997,-0.780801,-0.585889,0.365697,0.133726,-0.313659
15840,79.2,1,0.216997,0.780801,0.585889,-0.365697,-0.133726,0.313659
15860,79.3,0,-0.180172,-0.766458,-0.61651,0.370663,0.153071,-0.298626
15860,79.3,1,0.180172,0.766458,0.61651,-0.370663,-0.153071,0.298626
15880,79.4,0,-0.142896,-0.750199,-0.64559,0.374702,0.172033,-0.282846
15880,79.4,1,0.142896,0.750199,0.64559,-0.374702,-0.172033,0.282846
15900,79.5,0,-0.105262,-0.732066,-0.673056,0.377805,0.190565,-0.26636
15900,79.5,1,0.105262,0.732066,0.673056,-0.377805,-0.190565,0.26636
15920,79.6,0,-0.067366,-0.712102,-0.69884,0.379963,0.20862,-0.249208
15920,79.6,1,0.067366,0.712102,0.69884,-0.379963,-0.20862,0.249208
15940,79.7,0,-0.0293014,-0.690359,-0.722877,0.381171,0.226155,-0.231433
15940,79.7,1,0.0293014,0.690359,0.722877,-0.381171,-0.226155,0.231433
15960,79.8,0,0.00883656,-0.66689,-0.745107,0.381427,0.243124,-0.213079
15960,79.8,1,-0.00883656,0.66689,0.745107,-0.381427,-0.243124,0.213079
15980,79.9,0,0.0469524,-0.641754,-0.765475,0.38073,0.259485,-0.194193
15980,79.9,1,-0.0469524,0.641754,0.765475,-0.38073,-0.259485,0.194193
16000,80,0,0.0849509,-0.615015,-0.78393,0.379081,0.275198,-0.174822
16000,80,1,-0.0849509,0.615015,0.78393,-0.379081,-0.275198,0.174822
16020,80.1,0,0.122737,-0.586738,-0.800425,0.376484,0.290223,-0.155014
16020,80.1,1,-0.122737,0.586738,0.800425,-0.376484,-0.290223,0.155014
16040,80.2,0,0.160216,-0.556994,-0.814919,0.372946,0.304522,-0.134818
16040,80.2,1,-0.160216,0.556994,0.814919,-0.372946,-0.304522,0.134818
16060,80.3,0,0.197295,-0.525859,-0.827377,0.368477,0.318061,-0.114285
16060,80.3,1,-0.197295,0.525859,0.827377,-0.368477,-0.318061,0.114285
16080,80.4,0,0.233881,-0.493408,-0.837767,0.363086,0.330804,-0.0934664
16080,80.4,1,-0.233881,0.493408,0.837767,-0.363086,-0.330804,0.0934664
16100,80.5,0,0.269882,-0.459725,-0.846063,0.356788,0.342721,-0.0724144
16100,80.5,1,-0.269882,0.459725,0.846063,-0.356788,-0.342721,0.0724144
16120,80.6,0,0.305209,-0.424893,-0.852244,0.349597,0.353781,-0.0511813
16120,80.6,1,-0.305209,0.424893,0.852244,-0.349597,-0.353781,0.0511813
16140,80.7,0,0.339773,-0.388999,-0.856295,0.341534,0.363956,-0.0298203
